vendor;nomor_kontainer;size;group;tanggal_awal;tanggal_akhir;periode;masa;tarif;dpp;dpp_nilai_lain;ppn;pph;grand_total;status;computed_periode
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;5;13 juli 2025 - 12 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;GLDU7503878;40;TK125030000031;13/03/2025;;6;13 agustus 2025 - 12 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;CAXU8184119;40;TK125030000032;14/03/2025;22/07/2025;1;14 maret 2025 - 13 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CAXU8184119;40;TK125030000032;14/03/2025;22/07/2025;2;14 april 2025 - 13 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CAXU8184119;40;TK125030000032;14/03/2025;22/07/2025;3;14 mei 2025 - 13 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CAXU8184119;40;TK125030000032;14/03/2025;22/07/2025;4;14 juni 2025 - 13 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;CAXU8184119;40;TK125030000032;14/03/2025;22/07/2025;5;14 juli 2025 - 22 juli 2025;Harian;378378;346846;41622;7568;412432;;5
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;1;14 maret 2025 - 13 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;2;14 april 2025 - 13 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;3;14 mei 2025 - 13 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;4;14 juni 2025 - 13 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;5;14 juli 2025 - 13 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;UESU4688707;40;TK125030000032;14/03/2025;;6;14 agustus 2025 - 13 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;1;16 maret 2025 - 15 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;2;16 april 2025 - 15 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;3;16 mei 2025 - 15 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;4;16 juni 2025 - 15 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;5;16 juli 2025 - 15 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TGHU6130478;40;TK125030000033;16/03/2025;;6;16 agustus 2025 - 15 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;MEDU8384327;40;TK125030000033;16/03/2025;23/07/2025;1;16 maret 2025 - 15 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8384327;40;TK125030000033;16/03/2025;23/07/2025;2;16 april 2025 - 15 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8384327;40;TK125030000033;16/03/2025;23/07/2025;3;16 mei 2025 - 15 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8384327;40;TK125030000033;16/03/2025;23/07/2025;4;16 juni 2025 - 15 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;MEDU8384327;40;TK125030000033;16/03/2025;23/07/2025;5;16 juli 2025 - 23 juli 2025;Harian;336336;308308;36997;6727;366606;;5
ZONA;CCLU6777900;40;TK125030000034;15/03/2025;23/06/2025;1;15 maret 2025 - 14 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CCLU6777900;40;TK125030000034;15/03/2025;23/06/2025;2;15 april 2025 - 14 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CCLU6777900;40;TK125030000034;15/03/2025;23/06/2025;3;15 mei 2025 - 14 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;CCLU6777900;40;TK125030000034;15/03/2025;23/06/2025;4;15 juni 2025 - 23 juni 2025;Harian;378378;346846;41622;7568;412432;;4
ZONA;MEDU8246035;40;TK125030000035;18/03/2025;24/06/2025;1;18 maret 2025 - 17 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;MEDU8246035;40;TK125030000035;18/03/2025;24/06/2025;2;18 april 2025 - 17 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;MEDU8246035;40;TK125030000035;18/03/2025;24/06/2025;3;18 mei 2025 - 17 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;4
ZONA;MEDU8246035;40;TK125030000035;18/03/2025;24/06/2025;4;18 juni 2025 - 24 juni 2025;Harian;294294;269770;32372;5886;320780;;4
ZONA;TEMU2815815;20;TK125030000036;19/03/2025;01/06/2025;1;19 maret 2025 - 18 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2815815;20;TK125030000036;19/03/2025;01/06/2025;2;19 april 2025 - 18 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2815815;20;TK125030000036;19/03/2025;01/06/2025;3;19 mei 2025 - 1 juni 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;CCLU3996437;20;TK125030000036;19/03/2025;04/06/2025;1;19 maret 2025 - 18 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CCLU3996437;20;TK125030000036;19/03/2025;04/06/2025;2;19 april 2025 - 18 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CCLU3996437;20;TK125030000036;19/03/2025;04/06/2025;3;19 mei 2025 - 4 juni 2025;Harian;382874;350968;42116;7657;417333;;3
ZONA;TGHU1845843;20;TK125030000036;19/03/2025;07/06/2025;1;19 maret 2025 - 18 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU1845843;20;TK125030000036;19/03/2025;07/06/2025;2;19 april 2025 - 18 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU1845843;20;TK125030000036;19/03/2025;07/06/2025;3;19 mei 2025 - 7 juni 2025;Harian;450440;412903;49548;9009;490980;;3
ZONA;KDCU2166612;20;TK125030000037;20/03/2025;21/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2166612;20;TK125030000037;20/03/2025;21/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2166612;20;TK125030000037;20/03/2025;21/06/2025;3;20 mei 2025 - 19 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2166612;20;TK125030000037;20/03/2025;21/06/2025;4;20 juni 2025 - 21 juni 2025;Harian;45044;41290;4955;901;49098;;4
ZONA;KDCU2170675;20;TK125030000037;20/03/2025;07/07/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2170675;20;TK125030000037;20/03/2025;07/07/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2170675;20;TK125030000037;20/03/2025;07/07/2025;3;20 mei 2025 - 19 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;KDCU2170675;20;TK125030000037;20/03/2025;07/07/2025;4;20 juni 2025 - 7 juli 2025;Harian;405396;371613;44594;8108;441882;;4
ZONA;KCSU2166361;20;TK125030000037;20/03/2025;03/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KCSU2166361;20;TK125030000037;20/03/2025;03/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KCSU2166361;20;TK125030000037;20/03/2025;03/06/2025;3;20 mei 2025 - 3 juni 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;TGHU1501998;20;TK125030000037;20/03/2025;25/05/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU1501998;20;TK125030000037;20/03/2025;25/05/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU1501998;20;TK125030000037;20/03/2025;25/05/2025;3;20 mei 2025 - 25 mei 2025;Harian;135132;123871;14865;2703;147294;;3
ZONA;KDCU2170612;20;TK125030000037;20/03/2025;20/07/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;KDCU2170612;20;TK125030000037;20/03/2025;20/07/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;KDCU2170612;20;TK125030000037;20/03/2025;20/07/2025;3;20 mei 2025 - 19 juni 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;KDCU2170612;20;TK125030000037;20/03/2025;20/07/2025;4;20 juni 2025 - 19 juli 2025;Bulanan;675676;619370;74324;13514;736487;;5
ZONA;KDCU2170612;20;TK125030000037;20/03/2025;20/07/2025;5;20 juli 2025 - 20 juli 2025;Harian;22522;20645;2477;450;24549;;5
ZONA;TEMU2694966;20;TK125030000037;20/03/2025;16/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2694966;20;TK125030000037;20/03/2025;16/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2694966;20;TK125030000037;20/03/2025;16/06/2025;3;20 mei 2025 - 16 juni 2025;Harian;630616;578065;69368;12612;687371;;3
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;1;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;2;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;3;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;4;20 juni 2025 - 19 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;5;20 juli 2025 - 19 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;HJMU1531909;40;TK125030000037;20/03/2025;;6;20 agustus 2025 - 19 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;1;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;2;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;3;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;4;20 juni 2025 - 19 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;5;20 juli 2025 - 19 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;NYKU6973772;40;TK125030000037;20/03/2025;;6;20 agustus 2025 - 19 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;TEMU3028774;20;TK125030000037;20/03/2025;04/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU3028774;20;TK125030000037;20/03/2025;04/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU3028774;20;TK125030000037;20/03/2025;04/06/2025;3;20 mei 2025 - 4 juni 2025;Harian;360352;330323;39639;7207;392784;;3
ZONA;TEMU2817361;20;TK125030000037;20/03/2025;01/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2817361;20;TK125030000037;20/03/2025;01/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2817361;20;TK125030000037;20/03/2025;01/06/2025;3;20 mei 2025 - 1 juni 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;1;20 maret 2025 - 19 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;2;20 april 2025 - 19 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;3;20 mei 2025 - 19 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;4;20 juni 2025 - 19 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;5;20 juli 2025 - 19 agustus 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;FCIU9298391;40;TK125030000037;20/03/2025;;6;20 agustus 2025 - 19 september 2025;Bulanan;1261261;1156156;138739;25225;1374774;;6
ZONA;CXDU1244424;20;TK125030000037;20/03/2025;03/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CXDU1244424;20;TK125030000037;20/03/2025;03/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CXDU1244424;20;TK125030000037;20/03/2025;03/06/2025;3;20 mei 2025 - 3 juni 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;KDCU2171202;20;TK125030000037;20/03/2025;02/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171202;20;TK125030000037;20/03/2025;02/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171202;20;TK125030000037;20/03/2025;02/06/2025;3;20 mei 2025 - 2 juni 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;KDCU2171964;20;TK125030000037;20/03/2025;03/06/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171964;20;TK125030000037;20/03/2025;03/06/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171964;20;TK125030000037;20/03/2025;03/06/2025;3;20 mei 2025 - 3 juni 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;ZONA2213295;20;TK125030000037;20/03/2025;20/05/2025;1;20 maret 2025 - 19 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2213295;20;TK125030000037;20/03/2025;20/05/2025;2;20 april 2025 - 19 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;ZONA2213295;20;TK125030000037;20/03/2025;20/05/2025;3;20 mei 2025 - 20 mei 2025;Harian;22522;20645;2477;450;24549;;3
ZONA;TRLU9657185;20;TK125030000038;21/03/2025;26/05/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TRLU9657185;20;TK125030000038;21/03/2025;26/05/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TRLU9657185;20;TK125030000038;21/03/2025;26/05/2025;3;21 mei 2025 - 26 mei 2025;Harian;135132;123871;14865;2703;147294;;3
ZONA;TEMU2697796;20;TK125030000038;21/03/2025;24/05/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2697796;20;TK125030000038;21/03/2025;24/05/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2697796;20;TK125030000038;21/03/2025;24/05/2025;3;21 mei 2025 - 24 mei 2025;Harian;90088;82581;9910;1802;98196;;3
ZONA;TEMU2326692;20;TK125030000038;21/03/2025;04/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2326692;20;TK125030000038;21/03/2025;04/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2326692;20;TK125030000038;21/03/2025;04/06/2025;3;21 mei 2025 - 4 juni 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;TEMU2254720;20;TK125030000038;21/03/2025;07/07/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TEMU2254720;20;TK125030000038;21/03/2025;07/07/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TEMU2254720;20;TK125030000038;21/03/2025;07/07/2025;3;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;TEMU2254720;20;TK125030000038;21/03/2025;07/07/2025;4;21 juni 2025 - 7 juli 2025;Harian;382874;350968;42116;7657;417333;;4
ZONA;TEMU2365488;20;TK125030000038;21/03/2025;20/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2365488;20;TK125030000038;21/03/2025;20/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU2365488;20;TK125030000038;21/03/2025;20/06/2025;3;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2172256;20;TK125030000038;21/03/2025;02/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2172256;20;TK125030000038;21/03/2025;02/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2172256;20;TK125030000038;21/03/2025;02/06/2025;3;21 mei 2025 - 2 juni 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;TEMU3000416;20;TK125030000038;21/03/2025;02/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU3000416;20;TK125030000038;21/03/2025;02/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TEMU3000416;20;TK125030000038;21/03/2025;02/06/2025;3;21 mei 2025 - 2 juni 2025;Harian;292786;268387;32206;5856;319137;;3
ZONA;AXIU8464299;20;TK125030000038;21/03/2025;04/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;AXIU8464299;20;TK125030000038;21/03/2025;04/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;AXIU8464299;20;TK125030000038;21/03/2025;04/06/2025;3;21 mei 2025 - 4 juni 2025;Harian;337830;309678;37161;6757;368235;;3
ZONA;KDCU2171162;20;TK125030000038;21/03/2025;07/06/2025;1;21 maret 2025 - 20 april 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171162;20;TK125030000038;21/03/2025;07/06/2025;2;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;KDCU2171162;20;TK125030000038;21/03/2025;07/06/2025;3;21 mei 2025 - 7 juni 2025;Harian;405396;371613;44594;8108;441882;;3
ZONA;GLDU7620051;40;TK125030000038;21/03/2025;26/07/2025;1;21 maret 2025 - 20 april 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GLDU7620051;40;TK125030000038;21/03/2025;26/07/2025;2;21 april 2025 - 20 mei 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GLDU7620051;40;TK125030000038;21/03/2025;26/07/2025;3;21 mei 2025 - 20 juni 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GLDU7620051;40;TK125030000038;21/03/2025;26/07/2025;4;21 juni 2025 - 20 juli 2025;Bulanan;1261261;1156156;138739;25225;1374774;;5
ZONA;GLDU7620051;40;TK125030000038;21/03/2025;26/07/2025;5;21 juli 2025 - 26 juli 2025;Harian;252252;231231;27748;5045;274955;;5
ZONA;XINU1088532;20;TK125040000039;21/04/2025;19/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;XINU1088532;20;TK125040000039;21/04/2025;19/06/2025;2;21 mei 2025 - 19 juni 2025;Harian;675660;619355;74323;13513;736469;;2
ZONA;TEMU2108730;20;TK125040000039;21/04/2025;12/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;TEMU2108730;20;TK125040000039;21/04/2025;12/06/2025;2;21 mei 2025 - 12 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;SEGU2878170;20;TK125040000039;21/04/2025;12/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;SEGU2878170;20;TK125040000039;21/04/2025;12/06/2025;2;21 mei 2025 - 12 juni 2025;Harian;518006;474839;56981;10360;564627;;2
ZONA;CRXU2132025;20;TK125040000039;21/04/2025;21/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;CRXU2132025;20;TK125040000039;21/04/2025;21/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;CRXU2132025;20;TK125040000039;21/04/2025;21/07/2025;3;21 juni 2025 - 20 juli 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;CRXU2132025;20;TK125040000039;21/04/2025;21/07/2025;4;21 juli 2025 - 21 juli 2025;Harian;22522;20645;2477;450;24549;;4
ZONA;GESU1145322;20;TK125040000039;21/04/2025;02/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;GESU1145322;20;TK125040000039;21/04/2025;02/06/2025;2;21 mei 2025 - 2 juni 2025;Harian;292786;268387;32206;5856;319137;;2
ZONA;TGHU0636290;20;TK125040000039;21/04/2025;01/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU0636290;20;TK125040000039;21/04/2025;01/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;TGHU0636290;20;TK125040000039;21/04/2025;01/07/2025;3;21 juni 2025 - 1 juli 2025;Harian;247742;227097;27252;4955;270039;;3
ZONA;CXDU1436704;20;TK125040000039;21/04/2025;16/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CXDU1436704;20;TK125040000039;21/04/2025;16/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CXDU1436704;20;TK125040000039;21/04/2025;16/07/2025;3;21 juni 2025 - 16 juli 2025;Harian;585572;536774;64413;11711;638273;;3
ZONA;HMCU3062032;20;TK125040000039;21/04/2025;04/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;HMCU3062032;20;TK125040000039;21/04/2025;04/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;HMCU3062032;20;TK125040000039;21/04/2025;04/07/2025;3;21 juni 2025 - 4 juli 2025;Harian;315308;289032;34684;6306;343686;;3
ZONA;AMFU3170513;20;TK125040000039;21/04/2025;19/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;AMFU3170513;20;TK125040000039;21/04/2025;19/06/2025;2;21 mei 2025 - 19 juni 2025;Harian;675660;619355;74323;13513;736469;;2
ZONA;CSLU1034060;20;TK125040000039;21/04/2025;17/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CSLU1034060;20;TK125040000039;21/04/2025;17/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;CSLU1034060;20;TK125040000039;21/04/2025;17/07/2025;3;21 juni 2025 - 17 juli 2025;Harian;608094;557420;66890;12162;662822;;3
ZONA;APZU3907870;20;TK125040000039;21/04/2025;01/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;APZU3907870;20;TK125040000039;21/04/2025;01/06/2025;2;21 mei 2025 - 1 juni 2025;Harian;270264;247742;29729;5405;294588;;2
ZONA;WHLU0343593;20;TK125040000039;21/04/2025;31/05/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;WHLU0343593;20;TK125040000039;21/04/2025;31/05/2025;2;21 mei 2025 - 31 mei 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;OOLU1340682;20;TK125040000039;21/04/2025;31/05/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1340682;20;TK125040000039;21/04/2025;31/05/2025;2;21 mei 2025 - 31 mei 2025;Harian;247742;227097;27252;4955;270039;;2
ZONA;WHLU0322899;20;TK125040000039;21/04/2025;21/06/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0322899;20;TK125040000039;21/04/2025;21/06/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;3
ZONA;WHLU0322899;20;TK125040000039;21/04/2025;21/06/2025;3;21 juni 2025 - 21 juni 2025;Harian;22522;20645;2477;450;24549;;3
ZONA;EISU3954039;20;TK125040000039;21/04/2025;21/07/2025;1;21 april 2025 - 20 mei 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;EISU3954039;20;TK125040000039;21/04/2025;21/07/2025;2;21 mei 2025 - 20 juni 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;EISU3954039;20;TK125040000039;21/04/2025;21/07/2025;3;21 juni 2025 - 20 juli 2025;Bulanan;675676;619370;74324;13514;736487;;4
ZONA;EISU3954039;20;TK125040000039;21/04/2025;21/07/2025;4;21 juli 2025 - 21 juli 2025;Harian;22522;20645;2477;450;24549;;4
ZONA;EMCU6009872;20;TK125040000040;22/04/2025;12/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;EMCU6009872;20;TK125040000040;22/04/2025;12/06/2025;2;22 mei 2025 - 12 juni 2025;Harian;495484;454194;54503;9910;540078;;2
ZONA;OOLU1408611;20;TK125040000040;22/04/2025;14/06/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;2
ZONA;OOLU1408611;20;TK125040000040;22/04/2025;14/06/2025;2;22 mei 2025 - 14 juni 2025;Harian;540528;495484;59458;10811;589176;;2
ZONA;OOLU1711021;20;TK125040000040;22/04/2025;09/07/2025;1;22 april 2025 - 21 mei 2025;Bulanan;675676;619370;74324;13514;736487;;3
