Group;Kontainer;Awal;Akhir;Ukuran; Harga ;Periode;Status;Hari; DPP ;Keterangan; QTY Disc ; adjustment ; Pembulatan ; ppn ; pph ; grand_total ;No.InvoiceVendor;Tgl.InvVendor;No.Bank;Tgl.Bank;OK;Approval;x;Group;;;;;;;;x
Z53;DFSU2296934;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GATU1019864;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GESU1386736;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GESU1449670;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;HALU3509311;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;ILSU2019602;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;MSCU3213686;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TEMU2353770;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TGHU1246275;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TGHU3222626;21 Feb 25;20 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28523;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;APZU3960241;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CBHU4034438;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CLHU3586854;21 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CXDU1108921;21 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;19; 427.928 ;; 16 ;-360.361 ;; 7.432 ; 1.351 ; 73.648 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CXDU1212730;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;DFSU2296934;21 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GATU1019864;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GESU1386736;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GESU1449670;21 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;HALU3509311;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;ILSU2019602;21 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;MSCU3213686;21 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;19; 427.928 ;; 16 ;-360.361 ;; 7.432 ; 1.351 ; 73.648 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TEMU2353770;21 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TGHU1246275;21 Mar 25;20 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TGHU3222626;21 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;19; 427.928 ;; 16 ;-360.361 ;; 7.432 ; 1.351 ; 73.648 ;ZONA25.06.28524;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;APZU3960241;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CBHU4034438;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;CXDU1212730;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GATU1019864;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;GESU1386736;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;HALU3509311;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;TGHU1246275;21 Apr 25;20 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28525;13 Jun 25;;;OK;06 Oct 25;Up;Z53;;;;;;;;
Z53;APZU3960241;21 May 25;25 May 25;20; 675.676 ;5;Harian;5; 112.613 ;;; -   ;; 12.387 ; 2.252 ; 122.748 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;CBHU4034438;21 May 25;01 Jun 25;20; 675.676 ;5;Harian;12; 270.270 ;;; -   ;; 29.730 ; 5.405 ; 294.595 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;CXDU1212730;21 May 25;18 Jun 25;20; 675.676 ;5;Harian;29; 653.153 ;; 1 ;-22.523 ;; 69.369 ; 12.613 ; 687.386 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;GATU1019864;21 May 25;17 Jun 25;20; 675.676 ;5;Harian;28; 630.631 ;;; -   ;; 69.369 ; 12.613 ; 687.387 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;GESU1386736;21 May 25;04 Jun 25;20; 675.676 ;5;Harian;15; 337.838 ;;-1 ; 22.523 ;; 39.640 ; 7.207 ; 392.794 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;HALU3509311;21 May 25;26 May 25;20; 675.676 ;5;Harian;6; 135.135 ;;; -   ;; 14.865 ; 2.703 ; 147.297 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z53;TGHU1246275;21 May 25;13 Jun 25;20; 675.676 ;5;Harian;24; 540.541 ;;; -   ;; 59.460 ; 10.811 ; 589.190 ;ZONA25.09.29984;25 Sep 25;;;OK;Pending;Up;Z53;;;;;;;;
Z52;BMOU4013060;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4013585;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4153139;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4175420;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;CCLU7119138;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;CLHU3602235;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GESU3600488;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GLDU7252828;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745549;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745826;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;PCIU9358763;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SEGU1003148;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;TEMU2666500;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA1910749;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2004243;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2807583;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2862339;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2875892;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA5229290;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA8075928;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA9017621;22 Jan 25;21 Feb 25;20; 675.676 ;1;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28518;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4013060;22 Feb 25;19 Mar 25;20; 675.676 ;2;Harian;26; 585.586 ;;; -   ;; 64.414 ; 11.712 ; 638.288 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4013585;22 Feb 25;07 Mar 25;20; 675.676 ;2;Harian;14; 315.315 ;;; -   ;; 34.685 ; 6.306 ; 343.694 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4153139;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4175420;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;CCLU7119138;22 Feb 25;07 Mar 25;20; 675.676 ;2;Harian;14; 315.315 ;;; -   ;; 34.685 ; 6.306 ; 343.694 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;CLHU3602235;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GESU3600488;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GLDU7252828;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745549;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745826;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;PCIU9358763;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SEGU1003148;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;TEMU2666500;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA1910749;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2004243;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2807583;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2862339;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2875892;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA5229290;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA8075928;22 Feb 25;19 Mar 25;20; 675.676 ;2;Harian;26; 585.586 ;;; -   ;; 64.414 ; 11.712 ; 638.288 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA9017621;22 Feb 25;21 Mar 25;20; 675.676 ;2;Bulanan;28; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.06.28519;13 Jun 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4153139;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4175420;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;;; -   ;; 42.117 ; 7.658 ; 417.342 ;;;;;OK;Belum Ditagih;Up;Z52;;;;;;;;
Z52;CLHU3602235;22 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GESU3600488;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;GLDU7252828;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745549;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;MOTU0745826;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;;; -   ;; 42.117 ; 7.658 ; 417.342 ;;;;;OK;Belum Ditagih;Up;Z52;;;;;;;;
Z52;PCIU9358763;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;SEGU1003148;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;TEMU2666500;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;WHLU0323766;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA1910749;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;18; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2004243;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2807583;22 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2862339;22 Mar 25;07 Apr 25;20; 675.676 ;3;Harian;17; 382.883 ;; 16 ;-360.361 ;; 2.477 ; 450 ; 24.549 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA2875892;22 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;; 16 ;-360.361 ;; 4.955 ; 901 ; 49.099 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;ZONA5229290;22 Mar 25;08 Apr 25;20; 675.676 ;3;Harian;18; 405.406 ;;; -   ;; 44.595 ; 8.108 ; 441.893 ;;;;;OK;Belum Ditagih;Up;Z52;;;;;;;;
Z52;ZONA9017621;22 Mar 25;21 Apr 25;20; 675.676 ;3;Bulanan;31; 675.676 ;; 15 ;-337.838 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.06.28520;03 Sep 25;;;OK;07 Oct 25;Up;Z52;;;;;;;;
Z52;BMOU4153139;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;GESU3600488;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;MOTU0745549;22 Apr 25;06 May 25;20; 675.676 ;4;Harian;15; 337.838 ;;; -   ;; 37.162 ; 6.757 ; 368.243 ;;;;;OK;;Up;Z52;;;;;;;;
Z52;SCMU2082204;22 Apr 25;21 May 25;20; 675.676 ;4;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;;;;;OK;;Up;Z52;;;;;;;;
