"vendor";"nomor_kontainer";"size";"group";"tanggal_awal";"tanggal_akhir";"periode";"masa";"tarif";"dpp";"dpp_nilai_lain";"ppn";"pph";"grand_total";"status";"computed_periode"
"ZONA";"HMCU3062032";"20";"Z013";"2025-01-24";"2025-04-08";"2";"24 februari 2025 - 23 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"HMCU3062032";"20";"Z013";"2025-01-24";"2025-04-08";"3";"24 maret 2025 - 8 april 2025";"Harian";"360352.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3814501";"20";"Z013";"2025-01-24";"2025-04-08";"1";"24 januari 2025 - 23 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3814501";"20";"Z013";"2025-01-24";"2025-04-08";"2";"24 februari 2025 - 23 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU3814501";"20";"Z013";"2025-01-24";"2025-04-08";"3";"24 maret 2025 - 8 april 2025";"Harian";"360352.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"TGHU1518584";"20";"Z013";"2025-01-24";"2025-05-25";"1";"24 januari 2025 - 23 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1518584";"20";"Z013";"2025-01-24";"2025-05-25";"2";"24 februari 2025 - 23 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1518584";"20";"Z013";"2025-01-24";"2025-05-25";"3";"24 maret 2025 - 23 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1518584";"20";"Z013";"2025-01-24";"2025-05-25";"4";"24 april 2025 - 23 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"TGHU1518584";"20";"Z013";"2025-01-24";"2025-05-25";"5";"24 mei 2025 - 25 mei 2025";"Harian";"45044.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA2938308";"20";"Z014";"2025-01-25";"2025-05-23";"1";"25 januari 2025 - 24 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA2938308";"20";"Z014";"2025-01-25";"2025-05-23";"2";"25 februari 2025 - 24 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA2938308";"20";"Z014";"2025-01-25";"2025-05-23";"3";"25 maret 2025 - 24 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA2938308";"20";"Z014";"2025-01-25";"2025-05-23";"4";"25 april 2025 - 23 mei 2025";"Harian";"653138.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"ZONA2218192";"20";"Z014";"2025-01-25";"2025-05-25";"1";"25 januari 2025 - 24 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA2218192";"20";"Z014";"2025-01-25";"2025-05-25";"2";"25 februari 2025 - 24 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA2218192";"20";"Z014";"2025-01-25";"2025-05-25";"3";"25 maret 2025 - 24 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA2218192";"20";"Z014";"2025-01-25";"2025-05-25";"4";"25 april 2025 - 24 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA2218192";"20";"Z014";"2025-01-25";"2025-05-25";"5";"25 mei 2025 - 25 mei 2025";"Harian";"22522.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ZONA6950241";"20";"Z014";"2025-01-25";"2025-04-07";"1";"25 januari 2025 - 24 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA6950241";"20";"Z014";"2025-01-25";"2025-04-07";"2";"25 februari 2025 - 24 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"ZONA6950241";"20";"Z014";"2025-01-25";"2025-04-07";"3";"25 maret 2025 - 7 april 2025";"Harian";"315308.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0359120";"20";"Z012";"2025-01-23";"2025-04-07";"1";"23 januari 2025 - 22 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0359120";"20";"Z012";"2025-01-23";"2025-04-07";"2";"23 februari 2025 - 22 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"WHLU0359120";"20";"Z012";"2025-01-23";"2025-04-07";"3";"23 maret 2025 - 7 april 2025";"Harian";"360352.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CAIU8171172";"20";"Z013";"2025-01-24";"2025-04-07";"1";"24 januari 2025 - 23 februari 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CAIU8171172";"20";"Z013";"2025-01-24";"2025-04-07";"2";"24 februari 2025 - 23 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CAIU8171172";"20";"Z013";"2025-01-24";"2025-04-07";"3";"24 maret 2025 - 7 april 2025";"Harian";"337830.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"OOLU1585181";"20";"Z015";"2025-02-13";"2025-06-04";"1";"13 februari 2025 - 12 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"OOLU1585181";"20";"Z015";"2025-02-13";"2025-06-04";"2";"13 maret 2025 - 12 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"OOLU1585181";"20";"Z015";"2025-02-13";"2025-06-04";"3";"13 april 2025 - 12 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"OOLU1585181";"20";"Z015";"2025-02-13";"2025-06-04";"4";"13 mei 2025 - 4 juni 2025";"Harian";"518006.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"OOLU1192163";"20";"Z015";"2025-02-13";"2025-06-20";"1";"13 februari 2025 - 12 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"OOLU1192163";"20";"Z015";"2025-02-13";"2025-06-20";"2";"13 maret 2025 - 12 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"OOLU1192163";"20";"Z015";"2025-02-13";"2025-06-20";"3";"13 april 2025 - 12 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"OOLU1192163";"20";"Z015";"2025-02-13";"2025-06-20";"4";"13 mei 2025 - 12 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"OOLU1192163";"20";"Z015";"2025-02-13";"2025-06-20";"5";"13 juni 2025 - 20 juni 2025";"Harian";"180176.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ECMU1819649";"20";"Z015";"2025-02-13";"2025-07-09";"1";"13 februari 2025 - 12 maret 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ECMU1819649";"20";"Z015";"2025-02-13";"2025-07-09";"2";"13 maret 2025 - 12 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ECMU1819649";"20";"Z015";"2025-02-13";"2025-07-09";"3";"13 april 2025 - 12 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ECMU1819649";"20";"Z015";"2025-02-13";"2025-07-09";"4";"13 mei 2025 - 12 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"ECMU1819649";"20";"Z015";"2025-02-13";"2025-07-09";"5";"13 juni 2025 - 9 juli 2025";"Harian";"608094.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"1";"20 februari 2025 - 19 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"2";"20 maret 2025 - 19 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"3";"20 april 2025 - 19 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"4";"20 mei 2025 - 19 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"5";"20 juni 2025 - 19 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"6";"20 juli 2025 - 19 agustus 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"BPLU1210002";"40";"Z016";"2025-02-20";"";"7";"20 agustus 2025 - 19 september 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"1";"20 februari 2025 - 19 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"2";"20 maret 2025 - 19 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"3";"20 april 2025 - 19 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"4";"20 mei 2025 - 19 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"5";"20 juni 2025 - 19 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"DFSU6225950";"40";"Z016";"2025-02-20";"2025-07-25";"6";"20 juli 2025 - 25 juli 2025";"Harian";"252252.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"1";"21 februari 2025 - 20 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"2";"21 maret 2025 - 20 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"3";"21 april 2025 - 20 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"4";"21 mei 2025 - 20 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"5";"21 juni 2025 - 20 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"KKFU7120388";"40";"Z017";"2025-02-21";"2025-07-25";"6";"21 juli 2025 - 25 juli 2025";"Harian";"210210.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"6"
"ZONA";"MEDU8269787";"40";"Z016";"2025-02-20";"2025-07-01";"1";"20 februari 2025 - 19 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MEDU8269787";"40";"Z016";"2025-02-20";"2025-07-01";"2";"20 maret 2025 - 19 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MEDU8269787";"40";"Z016";"2025-02-20";"2025-07-01";"3";"20 april 2025 - 19 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MEDU8269787";"40";"Z016";"2025-02-20";"2025-07-01";"4";"20 mei 2025 - 19 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MEDU8269787";"40";"Z016";"2025-02-20";"2025-07-01";"5";"20 juni 2025 - 1 juli 2025";"Harian";"504504.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"1";"24 februari 2025 - 23 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"2";"24 maret 2025 - 23 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"3";"24 april 2025 - 23 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"4";"24 mei 2025 - 23 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"5";"24 juni 2025 - 23 juli 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"6";"24 juli 2025 - 23 agustus 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"GESU5508370";"40";"Z019";"2025-02-24";"";"7";"24 agustus 2025 - 23 september 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"7"
"ZONA";"PKEU5033970";"40";"Z018";"2025-02-22";"2025-06-20";"1";"22 februari 2025 - 21 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"PKEU5033970";"40";"Z018";"2025-02-22";"2025-06-20";"2";"22 maret 2025 - 21 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"PKEU5033970";"40";"Z018";"2025-02-22";"2025-06-20";"3";"22 april 2025 - 21 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"PKEU5033970";"40";"Z018";"2025-02-22";"2025-06-20";"4";"22 mei 2025 - 20 juni 2025";"Harian";"1261260.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"MSCU9903797";"40";"Z019";"2025-02-24";"2025-07-01";"1";"24 februari 2025 - 23 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MSCU9903797";"40";"Z019";"2025-02-24";"2025-07-01";"2";"24 maret 2025 - 23 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MSCU9903797";"40";"Z019";"2025-02-24";"2025-07-01";"3";"24 april 2025 - 23 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MSCU9903797";"40";"Z019";"2025-02-24";"2025-07-01";"4";"24 mei 2025 - 23 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"MSCU9903797";"40";"Z019";"2025-02-24";"2025-07-01";"5";"24 juni 2025 - 1 juli 2025";"Harian";"336336.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"INKU6744298";"40";"Z020";"2025-02-25";"2025-06-23";"1";"25 februari 2025 - 24 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"INKU6744298";"40";"Z020";"2025-02-25";"2025-06-23";"2";"25 maret 2025 - 24 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"INKU6744298";"40";"Z020";"2025-02-25";"2025-06-23";"3";"25 april 2025 - 24 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"INKU6744298";"40";"Z020";"2025-02-25";"2025-06-23";"4";"25 mei 2025 - 23 juni 2025";"Harian";"1261260.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"GATU8503607";"40";"Z021";"2025-02-28";"2025-07-23";"1";"28 februari 2025 - 27 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GATU8503607";"40";"Z021";"2025-02-28";"2025-07-23";"2";"28 maret 2025 - 27 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GATU8503607";"40";"Z021";"2025-02-28";"2025-07-23";"3";"28 april 2025 - 27 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GATU8503607";"40";"Z021";"2025-02-28";"2025-07-23";"4";"28 mei 2025 - 27 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"GATU8503607";"40";"Z021";"2025-02-28";"2025-07-23";"5";"28 juni 2025 - 23 juli 2025";"Harian";"1093092.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CMAU5070113";"40";"Z022";"2025-03-01";"2025-07-25";"1";"1 maret 2025 - 31 maret 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CMAU5070113";"40";"Z022";"2025-03-01";"2025-07-25";"2";"1 april 2025 - 30 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CMAU5070113";"40";"Z022";"2025-03-01";"2025-07-25";"3";"1 mei 2025 - 31 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CMAU5070113";"40";"Z022";"2025-03-01";"2025-07-25";"4";"1 juni 2025 - 30 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CMAU5070113";"40";"Z022";"2025-03-01";"2025-07-25";"5";"1 juli 2025 - 25 juli 2025";"Harian";"1051050.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"5"
"ZONA";"CAXU9096769";"40";"Z023";"2025-03-10";"2025-06-25";"1";"10 maret 2025 - 9 april 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"CAXU9096769";"40";"Z023";"2025-03-10";"2025-06-25";"2";"10 april 2025 - 9 mei 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"CAXU9096769";"40";"Z023";"2025-03-10";"2025-06-25";"3";"10 mei 2025 - 9 juni 2025";"Bulanan";"1261261.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"CAXU9096769";"40";"Z023";"2025-03-10";"2025-06-25";"4";"10 juni 2025 - 25 juni 2025";"Harian";"672672.00";"1156155.92";"138738.71";"25225.22";"1374774.49";"";"4"
"ZONA";"IFLU2990380";"20";"Z024";"2025-03-11";"2025-05-26";"1";"11 maret 2025 - 10 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"IFLU2990380";"20";"Z024";"2025-03-11";"2025-05-26";"2";"11 april 2025 - 10 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"IFLU2990380";"20";"Z024";"2025-03-11";"2025-05-26";"3";"11 mei 2025 - 26 mei 2025";"Harian";"360352.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8416289";"20";"Z024";"2025-03-11";"2025-06-03";"1";"11 maret 2025 - 10 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8416289";"20";"Z024";"2025-03-11";"2025-06-03";"2";"11 april 2025 - 10 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8416289";"20";"Z024";"2025-03-11";"2025-06-03";"3";"11 mei 2025 - 3 juni 2025";"Harian";"540528.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"MSKU2218091";"20";"Z024";"2025-03-11";"2025-07-01";"1";"11 maret 2025 - 10 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"MSKU2218091";"20";"Z024";"2025-03-11";"2025-07-01";"2";"11 april 2025 - 10 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"MSKU2218091";"20";"Z024";"2025-03-11";"2025-07-01";"3";"11 mei 2025 - 10 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"MSKU2218091";"20";"Z024";"2025-03-11";"2025-07-01";"4";"11 juni 2025 - 1 juli 2025";"Harian";"472962.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"TTNU3216943";"20";"Z024";"2025-03-11";"2025-06-17";"1";"11 maret 2025 - 10 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"TTNU3216943";"20";"Z024";"2025-03-11";"2025-06-17";"2";"11 april 2025 - 10 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"TTNU3216943";"20";"Z024";"2025-03-11";"2025-06-17";"3";"11 mei 2025 - 10 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"TTNU3216943";"20";"Z024";"2025-03-11";"2025-06-17";"4";"11 juni 2025 - 17 juni 2025";"Harian";"157654.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"4"
"ZONA";"FORU8480890";"20";"Z024";"2025-03-11";"2025-06-01";"1";"11 maret 2025 - 10 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8480890";"20";"Z024";"2025-03-11";"2025-06-01";"2";"11 april 2025 - 10 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8480890";"20";"Z024";"2025-03-11";"2025-06-01";"3";"11 mei 2025 - 1 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"FORU8487209";"20";"Z025";"2025-03-12";"2025-07-16";"1";"12 maret 2025 - 11 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"FORU8487209";"20";"Z025";"2025-03-12";"2025-07-16";"2";"12 april 2025 - 11 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"FORU8487209";"20";"Z025";"2025-03-12";"2025-07-16";"3";"12 mei 2025 - 11 juni 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"FORU8487209";"20";"Z025";"2025-03-12";"2025-07-16";"4";"12 juni 2025 - 11 juli 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"FORU8487209";"20";"Z025";"2025-03-12";"2025-07-16";"5";"12 juli 2025 - 16 juli 2025";"Harian";"112610.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"5"
"ZONA";"GLDU9368735";"20";"Z025";"2025-03-12";"2025-05-28";"1";"12 maret 2025 - 11 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GLDU9368735";"20";"Z025";"2025-03-12";"2025-05-28";"2";"12 april 2025 - 11 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"GLDU9368735";"20";"Z025";"2025-03-12";"2025-05-28";"3";"12 mei 2025 - 28 mei 2025";"Harian";"382874.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU3112086";"20";"Z025";"2025-03-12";"2025-06-02";"1";"12 maret 2025 - 11 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU3112086";"20";"Z025";"2025-03-12";"2025-06-02";"2";"12 april 2025 - 11 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"CRXU3112086";"20";"Z025";"2025-03-12";"2025-06-02";"3";"12 mei 2025 - 2 juni 2025";"Harian";"495484.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"EMCU6089440";"20";"Z025";"2025-03-12";"2025-05-31";"1";"12 maret 2025 - 11 april 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"EMCU6089440";"20";"Z025";"2025-03-12";"2025-05-31";"2";"12 april 2025 - 11 mei 2025";"Bulanan";"675676.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
"ZONA";"EMCU6089440";"20";"Z025";"2025-03-12";"2025-05-31";"3";"12 mei 2025 - 31 mei 2025";"Harian";"450440.00";"619369.67";"74324.36";"13513.52";"736486.84";"";"3"
